STATEFP,COUNTYFP,TRACTCE,GEOIDFQ,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER,population,area_km2,population_density,log_population_density,observations,diversity,total_birds,population_summary,area_km2_summary,population_density_summary,log_population_density_summary,log_observations,log_total_birds,nlcd_code,nlcd_class,pop_density_group
48,355,001300,1400000US48355001300,48355001300,13,Census Tract 13,TX,Nueces County,Texas,CT,1589315,0,3137,1.5884415715844733,1974.891652370214,7.5887750450080445,7.0,7.0,13.0,3137.0,1.5884415715844733,1974.891652370214,7.5887750450080445,2.0794415416798357,2.6390573296152584,23,Developed,High density
48,355,001801,1400000US48355001801,48355001801,18.01,Census Tract 18.01,TX,Nueces County,Texas,CT,3272604,0,5251,3.276275379479887,1602.7346275249924,7.380090330552647,3.0,3.0,7.0,5251.0,3.276275379479887,1602.7346275249924,7.380090330552647,1.3862943611198906,2.0794415416798357,23,Developed,High density
48,355,003102,1400000US48355003102,48355003102,31.02,Census Tract 31.02,TX,Nueces County,Texas,CT,14230211,1338903,5204,15.627259639333781,333.0078414325147,5.811164470043971,2195.0,166.0,16120.0,5204.0,15.627259639333781,333.0078414325147,5.811164470043971,7.694392802629421,9.687878048875998,22,Developed,Medium density
48,491,020325,1400000US48491020325,48491020325,203.25,Census Tract 203.25,TX,Williamson County,Texas,CT,1167808,0,2216,1.1677900095092975,1897.6014368637714,7.548872808249145,129.0,42.0,471.0,2216.0,1.1677900095092975,1897.6014368637714,7.548872808249145,4.867534450455582,6.156978985585555,22,Developed,High density
48,491,020404,1400000US48491020404,48491020404,204.04,Census Tract 204.04,TX,Williamson County,Texas,CT,1475590,0,4074,1.4871373744979466,2739.491367685767,7.915892514576363,74.0,23.0,297.0,4074.0,1.4871373744979466,2739.491367685767,7.915892514576363,4.31748811353631,5.697093486505405,23,Developed,High density
48,029,180701,1400000US48029180701,48029180701,1807.01,Census Tract 1807.01,TX,Bexar County,Texas,CT,2912166,9486,4132,2.9141847670757417,1417.8922512680222,7.257631741414433,40.0,24.0,113.0,4132.0,2.9141847670757417,1417.8922512680222,7.257631741414433,3.713572066704308,4.736198448394496,22,Developed,High density
48,029,171802,1400000US48029171802,48029171802,1718.02,Census Tract 1718.02,TX,Bexar County,Texas,CT,2524781,5830,6063,2.517129930576495,2408.6956840608536,7.787255746337779,3.0,3.0,3.0,6063.0,2.517129930576495,2408.6956840608536,7.787255746337779,1.3862943611198906,1.3862943611198906,22,Developed,High density
48,029,160300,1400000US48029160300,48029160300,1603,Census Tract 1603,TX,Bexar County,Texas,CT,1764367,0,5795,1.7685602398038884,3276.6766263175714,8.094890104747998,4.0,4.0,4.0,5795.0,1.7685602398038884,3276.6766263175714,8.094890104747998,1.6094379124341003,1.6094379124341003,23,Developed,High density
48,029,181602,1400000US48029181602,48029181602,1816.02,Census Tract 1816.02,TX,Bexar County,Texas,CT,3727344,0,5769,3.716613285761148,1552.2196032882478,7.348085219003881,7.0,5.0,156.0,5769.0,3.716613285761148,1552.2196032882478,7.348085219003881,2.0794415416798357,5.056245805348308,23,Developed,High density
48,029,181718,1400000US48029181718,48029181718,1817.18,Census Tract 1817.18,TX,Bexar County,Texas,CT,2484692,0,4851,2.4872262341974136,1950.3654043619142,7.576284613892074,197.0,43.0,408.0,4851.0,2.4872262341974136,1950.3654043619142,7.576284613892074,5.288267030694535,6.013715156042802,23,Developed,High density
48,029,170800,1400000US48029170800,48029170800,1708,Census Tract 1708,TX,Bexar County,Texas,CT,969854,56124,1926,1.0294054795291703,1870.9828520447688,7.534753496763087,14.0,14.0,92.0,1926.0,1.0294054795291703,1870.9828520447688,7.534753496763087,2.70805020110221,4.532599493153256,22,Developed,High density
48,029,161503,1400000US48029161503,48029161503,1615.03,Census Tract 1615.03,TX,Bexar County,Texas,CT,2331249,0,5695,2.3454694976744643,2428.085296204704,7.79527004415537,11.0,10.0,56.0,5695.0,2.3454694976744643,2428.085296204704,7.79527004415537,2.4849066497880004,4.04305126783455,22,Developed,High density
48,029,160200,1400000US48029160200,48029160200,1602,Census Tract 1602,TX,Bexar County,Texas,CT,1088272,0,2823,1.079691110580857,2614.6366977878233,7.869262825940365,3.0,2.0,9.0,2823.0,1.079691110580857,2614.6366977878233,7.869262825940365,1.3862943611198906,2.302585092994046,23,Developed,High density
48,029,121812,1400000US48029121812,48029121812,1218.12,Census Tract 1218.12,TX,Bexar County,Texas,CT,3458608,0,6601,3.4615686635575424,1906.9389174606129,7.553778837586243,514.0,88.0,4475.0,6601.0,3.4615686635575424,1906.9389174606129,7.553778837586243,6.244166900663736,8.406485069431817,23,Developed,High density
48,029,121802,1400000US48029121802,48029121802,1218.02,Census Tract 1218.02,TX,Bexar County,Texas,CT,8697876,58098,10566,8.75583074758432,1206.7387212704054,7.096505064761563,21.0,19.0,58.0,10566.0,8.75583074758432,1206.7387212704054,7.096505064761563,3.091042453358316,4.07753744390572,23,Developed,Medium density
48,029,191303,1400000US48029191303,48029191303,1913.03,Census Tract 1913.03,TX,Bexar County,Texas,CT,2327414,1287,1582,2.3365595845517313,677.0638379861845,6.5192414398297736,44.0,17.0,113.0,1582.0,2.3365595845517313,677.0638379861845,6.5192414398297736,3.8066624897703196,4.736198448394496,23,Developed,Medium density
48,029,140300,1400000US48029140300,48029140300,1403,Census Tract 1403,TX,Bexar County,Texas,CT,1558743,10051,3008,1.5702985058340884,1915.5593594622026,7.5582868571884445,351.0,50.0,3719.0,3008.0,1.5702985058340884,1915.5593594622026,7.5582868571884445,5.863631175598097,8.221478947267192,22,Developed,High density
48,029,121809,1400000US48029121809,48029121809,1218.09,Census Tract 1218.09,TX,Bexar County,Texas,CT,1967458,0,4946,1.9708086540051362,2509.6297349560505,7.828288891078828,2.0,2.0,3.0,4946.0,1.9708086540051362,2509.6297349560505,7.828288891078828,1.0986122886681098,1.3862943611198906,23,Developed,High density
48,029,140600,1400000US48029140600,48029140600,1406,Census Tract 1406,TX,Bexar County,Texas,CT,1207343,0,2851,1.21522657987565,2346.0645506056435,7.760920698926429,8.0,8.0,14.0,2851.0,1.21522657987565,2346.0645506056435,7.760920698926429,2.1972245773362196,2.70805020110221,22,Developed,High density
48,113,018110,1400000US48113018110,48113018110,181.10,Census Tract 181.10,TX,Dallas County,Texas,CT,5147399,838911,5293,5.983244329564809,884.6371146579912,6.786307289570006,47.0,33.0,168.0,5293.0,5.983244329564809,884.6371146579912,6.786307289570006,3.871201010907891,5.1298987149230735,23,Developed,Medium density
48,113,001203,1400000US48113001203,48113001203,12.03,Census Tract 12.03,TX,Dallas County,Texas,CT,479384,0,1313,0.5025507166868978,2612.671629753208,7.868511266459061,4.0,4.0,5.0,1313.0,0.5025507166868978,2612.671629753208,7.868511266459061,1.6094379124341003,1.791759469228055,22,Developed,High density
48,113,001001,1400000US48113001001,48113001001,10.01,Census Tract 10.01,TX,Dallas County,Texas,CT,646816,0,1656,0.6494115131899411,2550.0009876105323,7.844241105288162,5.0,5.0,20.0,1656.0,0.6494115131899411,2550.0009876105323,7.844241105288162,1.791759469228055,3.044522437723423,23,Developed,High density
48,113,007810,1400000US48113007810,48113007810,78.10,Census Tract 78.10,TX,Dallas County,Texas,CT,2302844,0,4520,2.280516272021102,1982.0073443256604,7.59236983215674,10.0,10.0,100.0,4520.0,2.280516272021102,1982.0073443256604,7.59236983215674,2.3978952727983707,4.61512051684126,23,Developed,High density
48,113,018135,1400000US48113018135,48113018135,181.35,Census Tract 181.35,TX,Dallas County,Texas,CT,2902066,2071406,5281,4.976100736645604,1061.2727272800207,6.968165974181454,125.0,52.0,1705.0,5281.0,4.976100736645604,1061.2727272800207,6.968165974181454,4.836281906951478,7.441906728051625,11,Water,Medium density
48,113,017811,1400000US48113017811,48113017811,178.11,Census Tract 178.11,TX,Dallas County,Texas,CT,2351599,1956,5137,2.338243237622126,2196.948511320861,7.695279709448455,24.0,19.0,83.0,5137.0,2.338243237622126,2196.948511320861,7.695279709448455,3.2188758248682006,4.430816798843313,23,Developed,High density
48,113,016610,1400000US48113016610,48113016610,166.10,Census Tract 166.10,TX,Dallas County,Texas,CT,2785280,0,3616,2.78671454158111,1297.585362994652,7.169030768637579,4.0,4.0,6.0,3616.0,2.78671454158111,1297.585362994652,7.169030768637579,1.6094379124341003,1.9459101490553132,23,Developed,Medium density
48,113,016406,1400000US48113016406,48113016406,164.06,Census Tract 164.06,TX,Dallas County,Texas,CT,1332048,0,4346,1.3318818870521083,3263.052108636393,8.090724680612322,45.0,15.0,250.0,4346.0,1.3318818870521083,3263.052108636393,8.090724680612322,3.828641396489095,5.5254529391317835,23,Developed,High density
48,113,015404,1400000US48113015404,48113015404,154.04,Census Tract 154.04,TX,Dallas County,Texas,CT,2423631,0,4124,2.4254760495466723,1700.2847753416431,7.439138994809894,1.0,1.0,1.0,4124.0,2.4254760495466723,1700.2847753416431,7.439138994809894,0.6931471805599453,0.6931471805599453,23,Developed,High density
48,113,015205,1400000US48113015205,48113015205,152.05,Census Tract 152.05,TX,Dallas County,Texas,CT,1042093,0,3522,1.0382174309796255,3392.352983976357,8.129573792375341,1.0,1.0,1.0,3522.0,1.0382174309796255,3392.352983976357,8.129573792375341,0.6931471805599453,0.6931471805599453,23,Developed,High density
48,113,013610,1400000US48113013610,48113013610,136.10,Census Tract 136.10,TX,Dallas County,Texas,CT,2796753,0,3705,2.795119122065571,1325.524901873246,7.190317946016175,564.0,67.0,1812.0,3705.0,2.795119122065571,1325.524901873246,7.190317946016175,6.336825731146441,7.502738210754851,22,Developed,Medium density
48,113,009500,1400000US48113009500,48113009500,95,Census Tract 95,TX,Dallas County,Texas,CT,2725157,0,2215,2.725139148618104,812.8025319819756,6.701717746870166,15.0,10.0,26.0,2215.0,2.725139148618104,812.8025319819756,6.701717746870166,2.772588722239781,3.295836866004329,22,Developed,Medium density
48,419,950600,1400000US48419950600,48419950600,9506,Census Tract 9506,TX,Shelby County,Texas,CT,562226286,58992366,3030,621.4457208691142,4.875727514484187,1.7708298846162698,259.0,72.0,794.0,3030.0,621.4457208691142,4.875727514484187,1.7708298846162698,5.560681631015528,6.678342114654332,42,Forest,Low density
48,419,950300,1400000US48419950300,48419950300,9503,Census Tract 9503,TX,Shelby County,Texas,CT,328833722,4650871,3905,333.51140050166083,11.708745170708351,2.5422903526097858,1289.0,104.0,4863.0,3905.0,333.51140050166083,11.708745170708351,2.5422903526097858,7.162397497355718,8.489616423646003,81,Agriculture,Low density
48,215,023700,1400000US48215023700,48215023700,237,Census Tract 237,TX,Hidalgo County,Texas,CT,3485670,0,4633,3.497765159143123,1324.560051691688,7.189590329638103,21830.0,216.0,143639.0,4633.0,3.497765159143123,1324.560051691688,7.189590329638103,9.991086257015196,11.875065448340019,23,Developed,Medium density
48,215,021804,1400000US48215021804,48215021804,218.04,Census Tract 218.04,TX,Hidalgo County,Texas,CT,2786344,0,3695,2.789339574708522,1324.6863284425012,7.189685588043248,4.0,4.0,15.0,3695.0,2.789339574708522,1324.6863284425012,7.189685588043248,1.6094379124341003,2.772588722239781,23,Developed,Medium density
48,265,960200,1400000US48265960200,48265960200,9602,Census Tract 9602,TX,Kerr County,Texas,CT,5562232,9987,3641,5.557807521171491,655.1144468624094,6.486335235407922,142.0,35.0,384.0,3641.0,5.557807521171491,655.1144468624094,6.486335235407922,4.962844630259907,5.953243334287785,22,Developed,Medium density
48,329,000302,1400000US48329000302,48329000302,3.02,Census Tract 3.02,TX,Midland County,Texas,CT,2622981,0,5085,2.6219473275013043,1939.3982276699533,7.570648502986782,4.0,4.0,10.0,5085.0,2.6219473275013043,1939.3982276699533,7.570648502986782,1.6094379124341003,2.3978952727983707,22,Developed,High density
48,485,013800,1400000US48485013800,48485013800,138,Census Tract 138,TX,Wichita County,Texas,CT,1049319855,8642283,4563,1057.5432235230885,4.314717260254261,1.6704798138134036,1601.0,176.0,19381.0,4563.0,1057.5432235230885,4.314717260254261,1.6704798138134036,7.379008127628304,9.872100079294496,71,Grassland,Low density
48,485,010600,1400000US48485010600,48485010600,106,Census Tract 106,TX,Wichita County,Texas,CT,1572661,0,1973,1.5712098939060686,1255.7201985885354,7.136260589212978,3.0,3.0,5.0,1973.0,1.5712098939060686,1255.7201985885354,7.136260589212978,1.3862943611198906,1.791759469228055,23,Developed,Medium density
48,485,012600,1400000US48485012600,48485012600,126,Census Tract 126,TX,Wichita County,Texas,CT,4660974,0,3692,4.660421083975616,792.2030935561953,6.6760792967340965,13.0,9.0,195.0,3692.0,4.660421083975616,792.2030935561953,6.6760792967340965,2.6390573296152584,5.278114659230517,23,Developed,Medium density
48,253,020500,1400000US48253020500,48253020500,205,Census Tract 205,TX,Jones County,Texas,CT,1380441403,5157145,5007,1385.698965488967,3.613338917542741,1.5289518719706974,810.0,134.0,4791.0,5007.0,1385.698965488967,3.613338917542741,1.5289518719706974,6.698268054115413,8.474703139795285,52,Shrub/Scrub,Low density
48,307,950500,1400000US48307950500,48307950500,9505,Census Tract 9505,TX,McCulloch County,Texas,CT,1752000789,8879325,1222,1761.461010312243,0.6937422928159982,0.5269404552685827,524.0,108.0,1743.0,1222.0,1761.461010312243,0.6937422928159982,0.5269404552685827,6.263398262591624,7.463936604468925,52,Shrub/Scrub,Low density
48,441,013401,1400000US48441013401,48441013401,134.01,Census Tract 134.01,TX,Taylor County,Texas,CT,4600428,0,3605,4.592510527036196,784.9737042032451,6.666923336657412,9.0,8.0,14.0,3605.0,4.592510527036196,784.9737042032451,6.666923336657412,2.302585092994046,2.70805020110221,23,Developed,Medium density
48,061,013205,1400000US48061013205,48061013205,132.05,Census Tract 132.05,TX,Cameron County,Texas,CT,1574029,0,3681,1.569551939554724,2345.2552968997547,7.760575845500623,1.0,1.0,26.0,3681.0,1.569551939554724,2345.2552968997547,7.760575845500623,0.6931471805599453,3.295836866004329,22,Developed,High density
48,061,013401,1400000US48061013401,48061013401,134.01,Census Tract 134.01,TX,Cameron County,Texas,CT,2068664,0,2110,2.062795911693535,1022.8835475380165,6.931358076025084,6577.0,157.0,26994.0,2110.0,2.062795911693535,1022.8835475380165,6.931358076025084,8.791486026749002,10.203406942652387,23,Developed,Medium density
48,061,013303,1400000US48061013303,48061013303,133.03,Census Tract 133.03,TX,Cameron County,Texas,CT,1842995,129802,3803,1.9731981342164913,1927.3279930958774,7.564408581601923,45.0,30.0,172.0,3803.0,1.9731981342164913,1927.3279930958774,7.564408581601923,3.828641396489095,5.153291594497779,22,Developed,High density
48,257,050500,1400000US48257050500,48257050500,505,Census Tract 505,TX,Kaufman County,Texas,CT,20869878,0,5600,20.81406851619607,269.0487924377912,5.598602655404355,21.0,15.0,29.0,5600.0,20.81406851619607,269.0487924377912,5.598602655404355,3.091042453358316,3.4011973816621555,22,Developed,Low density
48,203,020501,1400000US48203020501,48203020501,205.01,Census Tract 205.01,TX,Harrison County,Texas,CT,7429136,0,3159,7.429179466112392,425.2151956228176,6.054944372766191,17.0,11.0,53.0,3159.0,7.429179466112392,425.2151956228176,6.054944372766191,2.8903717578961645,3.9889840465642745,22,Developed,Medium density
48,449,950100,1400000US48449950100,48449950100,9501,Census Tract 9501,TX,Titus County,Texas,CT,316465112,3937275,1968,320.3589443696499,6.143109267238689,1.9661481531633103,23.0,23.0,92.0,1968.0,320.3589443696499,6.143109267238689,1.9661481531633103,3.1780538303479458,4.532599493153256,81,Agriculture,Low density
48,223,950401,1400000US48223950401,48223950401,9504.01,Census Tract 9504.01,TX,Hopkins County,Texas,CT,4251086,8672,4215,4.26552450151314,988.1551491510089,6.896851194092669,34.0,24.0,63.0,4215.0,4.26552450151314,988.1551491510089,6.896851194092669,3.5553480614894135,4.1588830833596715,22,Developed,Medium density
48,423,000700,1400000US48423000700,48423000700,7,Census Tract 7,TX,Smith County,Texas,CT,8246091,1164,4359,8.247024850668842,528.5542457952556,6.272035606999498,17.0,15.0,74.0,4359.0,8.247024850668842,528.5542457952556,6.272035606999498,2.8903717578961645,4.31748811353631,22,Developed,Medium density
48,231,960800,1400000US48231960800,48231960800,9608,Census Tract 9608,TX,Hunt County,Texas,CT,14662679,24541,4192,14.683422348721804,285.4920263439071,5.657710704507139,38.0,23.0,244.0,4192.0,14.683422348721804,285.4920263439071,5.657710704507139,3.6635616461296463,5.501258210544727,71,Grassland,Low density
48,041,001702,1400000US48041001702,48041001702,17.02,Census Tract 17.02,TX,Brazos County,Texas,CT,2890905,0,3029,2.891312225813268,1047.6212056786787,6.955231442782207,164.0,62.0,458.0,3029.0,2.891312225813268,1047.6212056786787,6.955231442782207,5.10594547390058,6.129050210060545,23,Developed,Medium density
48,287,000200,1400000US48287000200,48287000200,2,Census Tract 2,TX,Lee County,Texas,CT,611778081,7831645,2456,619.7111963997044,3.963136400098082,1.6020378796243946,2225.0,177.0,18427.0,2456.0,619.7111963997044,3.963136400098082,1.6020378796243946,7.70796153183549,9.821626526055807,81,Agriculture,Low density
48,339,691100,1400000US48339691100,48339691100,6911,Census Tract 6911,TX,Montgomery County,Texas,CT,2367921,0,4058,2.362937694245926,1717.3537879910166,7.449122011489608,126.0,36.0,248.0,4058.0,2.362937694245926,1717.3537879910166,7.449122011489608,4.844187086458591,5.517452896464707,22,Developed,High density
48,225,950500,1400000US48225950500,48225950500,9505,Census Tract 9505,TX,Houston County,Texas,CT,704339889,4626367,3908,708.9988288561409,5.511997821357404,1.873646294142045,436.0,74.0,1460.0,3908.0,708.9988288561409,5.511997821357404,1.873646294142045,6.07993319509559,7.2868764117507,81,Agriculture,Low density
